#start	end	length	mean	median	max
1938946	1939015	70	12.00	0	47
1939054	1939072	19	0.00	0	0
1939871	1939912	42	6.95	12	16
1940897	1941281	385	7.35	10	22
1941400	1941694	295	2.69	0	18
1941819	1942107	289	0.00	0	0
1942403	1942503	101	12.42	0	34
1942876	1943051	176	58.42	59	111
1943406	1943805	400	77.42	32	420
1944251	1944696	446	71.80	55	288
1945054	1945540	487	5.47	0	24
1945788	1946664	877	21.24	17	94
1947104	1947206	103	2.83	0	21
1947414	1947492	79	45.37	48	103
1947850	1947856	7	12.00	14	14
1949351	1949392	42	0.00	0	0
1950353	1950485	133	12.71	0	47
1951203	1951421	219	10.63	0	123
1952274	1952404	131	40.79	23	131
1953131	1953305	175	60.22	41.5	166
1953537	1953538	2	7.00	14	14
1954196	1954258	63	8.79	0	26
1954847	1955232	386	39.08	0	152
1956697	1956840	144	12.56	16	28
1956872	1956885	14	100.07	107	132
1957444	1957497	54	0.00	0	0
1957795	1957895	101	48.72	41	109
1958673	1958714	42	2.19	0	11
1959366	1959372	7	51.14	64	65
1959979	1960044	66	22.98	13	50
1960636	1960642	7	177.57	205	219
1960988	1961036	49	20.41	19	36
1961910	1961934	25	10.76	13	24
1962754	1962755	2	56.50	113	113
1963908	1963916	9	5.44	6	13
1963943	1963963	21	43.19	68.5	87
1965958	1965975	18	16.39	17	19
1967395	1967567	173	3.47	0	15
1968676	1968687	12	0.00	0	0
1969216	1969260	45	2.33	0	11
1969294	1969310	17	14.12	16	16
1970424	1970600	177	39.41	16	246
1971180	1971193	14	89.71	107	112
1971226	1971243	18	9.83	10	11
1972096	1972320	225	4.81	0	54
1972396	1972422	27	422.15	374	1860
1972497	1972526	30	179.83	24	4646
1972600	1972737	138	43.95	13	1807
1975017	1975131	115	3.79	0	14
1975954	1975967	14	40.79	45	46
1976122	1976164	43	27.88	32	34
1976285	1976421	137	0.00	0	0
1976673	1976688	16	0.00	0	0
1977475	1977507	33	0.00	0	0
1977554	1977555	2	0.00	0	0
1977748	1978171	424	1.88	0	20
1978787	1978810	24	0.00	0	0
1981132	1981199	68	0.00	0	0
1981302	1981420	119	0.00	0	0
1982861	1982876	16	0.00	0	0
1982909	1983006	98	0.34	0	12
1984322	1984325	4	19.25	25	28
1985055	1985064	10	12.90	16	28
1985095	1985169	75	48.19	36	83
1986022	1986402	381	6.28	0	69
1987258	1987345	88	21.53	19	48
1988732	1988734	3	18.33	27.5	28
1988957	1989066	110	40.53	34	87
1989259	1989358	100	11.81	0	28
1990127	1990244	118	0.61	0	11
1992996	1993015	20	0.00	0	0
1993048	1993120	73	148.92	27.5	458
1994108	1994120	13	0.00	0	0
1994146	1994163	18	52.72	55	59
1994491	1994503	13	22.08	24	24
1994807	1995171	365	9026.05	3029	36813
